ip,classification,Harmless,Malicious,Suspicious,ASN
192.241.227.47,malicious,57,10,0,14061
192.241.227.49,malicious,62,5,1,14061
192.241.227.55,malicious,57,11,0,14061
192.241.227.57,malicious,56,13,0,14061
192.241.227.61,malicious,61,6,0,14061
192.241.227.63,malicious,64,4,0,14061
192.241.228.17,malicious,58,10,0,14061
192.241.228.21,malicious,62,5,0,14061
192.241.228.22,malicious,60,6,0,14061
192.241.228.37,malicious,57,11,1,14061
192.241.228.39,malicious,62,6,0,14061
192.241.228.40,malicious,60,6,0,14061
192.241.229.19,malicious,58,9,0,14061
192.241.229.22,malicious,58,9,0,14061
192.241.229.25,malicious,59,8,1,14061
192.241.229.32,malicious,62,6,1,14061
192.241.229.34,malicious,60,7,0,14061
192.241.229.40,malicious,60,6,1,14061
192.241.229.42,malicious,65,4,1,14061
192.241.229.44,malicious,64,4,0,14061
192.241.229.45,malicious,65,3,0,14061
192.241.229.51,malicious,62,4,0,14061
192.241.229.52,malicious,61,6,1,14061
192.241.229.53,malicious,63,5,1,14061
192.241.229.6,malicious,62,6,0,14061
192.241.230.12,malicious,58,9,1,14061
192.241.230.19,malicious,59,9,0,14061
192.241.230.20,malicious,61,6,0,14061
192.241.230.21,malicious,61,6,0,14061
192.241.230.29,malicious,64,4,0,14061
192.241.230.31,malicious,58,10,0,14061
192.241.230.40,malicious,64,5,0,14061
192.241.230.41,malicious,57,12,0,14061
192.241.230.44,malicious,62,4,1,14061
192.241.230.45,malicious,59,9,0,14061
192.241.230.46,malicious,62,6,0,14061
192.241.230.47,malicious,60,8,0,14061
192.241.230.49,malicious,62,6,0,14061
192.241.230.50,malicious,58,10,0,14061
192.241.230.53,malicious,63,5,0,14061
192.241.230.54,malicious,65,3,1,14061
192.241.230.57,malicious,64,4,1,14061
192.241.230.62,malicious,62,6,0,14061
192.241.230.63,malicious,64,3,1,14061
192.241.230.64,malicious,62,5,1,14061
192.241.230.65,malicious,57,10,1,14061
192.241.230.9,malicious,60,7,0,14061
192.241.231.10,malicious,56,10,0,14061
192.241.231.27,malicious,59,9,1,14061
192.241.231.32,malicious,54,14,0,14061
192.241.231.42,malicious,56,12,0,14061
192.241.231.44,malicious,59,9,0,14061
192.241.231.46,malicious,61,6,0,14061
192.241.231.47,malicious,58,10,0,14061
192.241.231.48,malicious,63,6,0,14061
192.241.231.49,malicious,61,6,0,14061
192.241.231.50,malicious,59,9,0,14061
192.241.231.51,malicious,59,9,0,14061
192.241.231.52,malicious,60,8,0,14061
192.241.232.10,malicious,64,4,0,14061
192.241.232.13,malicious,63,5,0,14061
192.241.232.14,malicious,58,10,0,14061
192.241.232.15,malicious,61,6,0,14061
192.241.232.20,malicious,61,6,0,14061
192.241.232.21,malicious,63,4,0,14061
192.241.232.33,malicious,55,13,0,14061
192.241.232.36,malicious,63,6,0,14061
192.241.232.38,malicious,58,10,0,14061
192.241.232.40,malicious,59,9,0,14061
192.241.232.45,malicious,60,9,0,14061
192.241.232.48,malicious,62,6,0,14061
192.241.232.54,malicious,63,5,0,14061
192.241.232.55,malicious,63,5,0,14061
192.241.232.8,malicious,62,5,0,14061
192.241.233.21,malicious,60,8,0,14061
192.241.233.29,malicious,58,8,0,14061
192.241.233.31,malicious,61,6,0,14061
192.241.233.35,malicious,63,5,0,14061
192.241.233.36,malicious,58,10,0,14061
192.241.233.37,malicious,59,9,0,14061
192.241.233.38,malicious,64,4,0,14061
192.241.233.40,malicious,61,6,0,14061
192.241.233.41,malicious,61,7,1,14061
192.241.233.46,malicious,59,9,1,14061
192.241.233.50,malicious,60,8,0,14061
192.241.233.7,malicious,62,4,0,14061
192.241.234.19,malicious,57,10,0,14061
192.241.234.43,malicious,59,8,0,14061
192.241.234.45,malicious,61,6,0,14061
192.241.234.47,malicious,63,5,0,14061
192.241.235.11,malicious,56,12,0,14061
192.241.235.19,malicious,58,10,0,14061
192.241.235.22,malicious,59,8,0,14061
192.241.235.23,malicious,58,10,0,14061
192.241.235.25,malicious,62,5,0,14061
192.241.235.26,malicious,59,9,0,14061
192.241.235.27,malicious,58,10,0,14061
192.241.235.28,malicious,63,4,0,14061
192.241.235.30,malicious,57,10,0,14061
192.241.235.31,malicious,62,6,0,14061
192.241.235.32,malicious,58,10,0,14061
192.241.235.33,malicious,63,5,0,14061
192.241.235.34,malicious,63,5,0,14061
192.241.235.35,malicious,65,3,0,14061
192.241.235.36,malicious,63,4,1,14061
192.241.235.38,malicious,60,8,1,14061
192.241.235.39,malicious,61,5,0,14061
192.241.235.9,malicious,58,10,0,14061
192.241.236.10,malicious,60,7,0,14061
192.241.236.11,malicious,62,5,0,14061
192.241.236.14,malicious,62,6,0,14061
192.241.236.28,malicious,63,4,0,14061
192.241.236.31,malicious,64,4,0,14061
192.241.236.53,malicious,59,8,0,14061
192.241.236.59,malicious,57,9,0,14061
192.241.236.69,malicious,62,5,0,14061
192.241.236.70,malicious,61,6,0,14061
192.241.236.71,malicious,60,6,0,14061
192.241.236.73,malicious,62,5,1,14061
192.241.236.81,malicious,57,10,1,14061
192.241.236.82,malicious,61,6,0,14061
192.241.236.85,malicious,62,6,0,14061
192.241.236.86,malicious,60,7,1,14061
192.241.236.87,malicious,63,5,0,14061
192.241.237.23,malicious,62,5,0,14061
192.241.237.25,malicious,59,9,1,14061
192.241.237.33,malicious,59,8,0,14061
192.241.237.34,malicious,61,7,0,14061
192.241.237.35,malicious,64,4,0,14061
192.241.237.38,malicious,62,5,0,14061
192.241.237.40,malicious,63,4,0,14061
192.241.237.41,malicious,57,10,0,14061
192.241.237.44,malicious,61,6,1,14061
192.241.237.45,malicious,58,9,0,14061
192.241.237.49,malicious,60,8,0,14061
192.241.237.50,malicious,60,6,0,14061
192.241.237.51,malicious,58,9,0,14061
192.241.237.52,malicious,61,7,0,14061
192.241.238.27,malicious,58,9,0,14061
192.241.238.28,malicious,64,4,0,14061
192.241.238.34,malicious,64,4,1,14061
192.241.238.36,malicious,64,4,1,14061
192.241.238.37,malicious,64,3,1,14061
192.241.238.38,malicious,62,6,0,14061
192.241.238.39,malicious,62,5,0,14061
192.241.238.40,malicious,64,4,0,14061
192.241.238.43,malicious,60,8,0,14061
192.241.238.45,malicious,64,4,1,14061
192.241.238.7,malicious,57,10,0,14061
192.241.239.10,malicious,59,8,0,14061
192.241.239.16,malicious,56,11,0,14061
192.241.239.30,malicious,58,10,0,14061
192.241.239.32,malicious,61,6,0,14061
192.241.239.36,malicious,60,6,0,14061
192.241.239.4,malicious,58,10,0,14061
192.241.239.40,malicious,64,4,0,14061
192.241.239.41,malicious,63,5,0,14061
192.241.239.42,malicious,63,5,0,14061
192.241.239.43,malicious,57,9,0,14061
192.3.124.54,malicious,64,2,1,36352
192.3.154.42,malicious,62,3,1,36352
192.3.232.47,malicious,61,6,1,36352
192.3.251.168,malicious,56,10,1,36352
192.3.251.169,malicious,58,8,0,36352
192.3.255.113,malicious,55,12,0,36352
192.3.255.115,malicious,55,11,1,36352
192.3.64.148,malicious,61,6,1,36352
192.34.164.132,malicious,65,1,1,4922
192.34.58.249,malicious,63,3,3,14061
192.34.60.33,malicious,0,0,0,14061
192.46.222.156,malicious,63,5,1,63949
192.53.117.110,malicious,0,0,0,63949
192.53.168.167,malicious,60,8,1,63949
192.72.17.28,malicious,61,5,3,4780
192.81.216.228,malicious,63,5,1,14061
192.81.217.98,malicious,62,2,1,14061
192.9.151.70,malicious,0,0,0,31898
192.99.120.100,malicious,64,1,1,16276
192.99.175.176,malicious,61,5,0,16276
192.99.175.177,malicious,61,5,1,16276
192.99.175.178,malicious,61,4,1,16276
192.99.175.179,malicious,63,3,0,16276
192.99.175.180,malicious,61,5,1,16276
192.99.175.181,malicious,62,4,0,16276
192.99.175.182,malicious,62,4,1,16276
192.99.175.185,malicious,61,5,1,16276
192.99.175.186,malicious,61,4,1,16276
192.99.175.187,malicious,61,4,0,16276
192.99.175.188,malicious,60,4,0,16276
192.99.175.189,malicious,62,3,1,16276
192.99.175.190,malicious,63,3,1,16276
192.99.175.191,malicious,64,3,1,16276
192.99.35.61,malicious,59,9,1,16276
192.99.47.185,malicious,65,1,0,16276
192.99.83.172,malicious,59,8,1,16276
193.106.29.122,malicious,59,7,0,50297
193.107.1.70,malicious,62,4,0,50488
193.109.11.59,malicious,63,3,1,21096
193.109.85.36,malicious,63,4,1,209641
193.111.248.200,malicious,64,1,1,49581
193.111.250.197,malicious,63,4,0,49581
193.112.16.103,malicious,60,6,0,45090
193.118.51.126,malicious,62,5,0,21859
193.118.51.130,malicious,62,5,0,21859
193.118.51.134,malicious,62,6,0,21859
193.118.51.138,malicious,63,4,0,21859
193.118.52.42,malicious,57,11,0,21859
193.118.53.122,malicious,64,2,0,21859
193.118.53.123,malicious,64,2,0,21859
193.118.53.124,malicious,64,2,0,21859
193.118.53.125,malicious,64,2,0,21859
193.118.53.126,malicious,64,2,0,21859
193.118.53.194,malicious,59,9,0,21859
193.118.53.195,malicious,59,6,1,21859
193.118.53.196,malicious,58,11,0,21859
193.118.53.197,malicious,59,8,0,21859
193.118.53.198,malicious,61,5,0,21859
193.118.53.90,malicious,58,9,1,21859
193.118.53.91,malicious,53,15,1,21859
193.118.53.92,malicious,58,9,1,21859
193.118.53.93,malicious,62,5,1,21859
193.118.53.94,malicious,61,6,1,21859
193.118.55.178,malicious,64,2,0,21859
193.118.55.179,malicious,64,2,0,21859
193.118.55.180,malicious,64,2,0,21859
193.118.55.181,malicious,64,2,0,21859
193.118.55.182,malicious,65,1,0,21859
193.123.62.220,malicious,63,3,1,31898
193.135.10.134,malicious,63,3,0,48314
193.142.59.22,malicious,56,10,2,208046
193.151.138.119,malicious,61,7,1,60077
193.151.140.130,malicious,65,2,0,60077
193.151.140.62,malicious,64,4,0,60077
193.151.151.49,malicious,62,5,0,60077
193.169.194.89,malicious,61,4,3,50321
193.169.194.91,malicious,62,2,3,50321
193.178.42.157,malicious,64,2,3,50840
193.182.16.151,malicious,62,4,2,34971
193.187.173.20,malicious,62,4,0,56971
193.188.192.144,malicious,62,5,1,39679
193.189.100.130,malicious,60,4,1,41281
193.201.9.187,malicious,63,4,1,49505
193.201.9.188,malicious,61,5,1,49505
193.232.249.56,malicious,65,1,0,56580
193.233.21.250,malicious,63,4,0,56380
193.238.87.203,malicious,63,3,1,44019
193.239.146.62,malicious,63,2,2,35913
193.3.53.10,malicious,59,9,1,211607
193.3.53.11,malicious,63,4,1,211607
193.3.53.3,malicious,61,5,0,211607
193.3.53.4,malicious,61,5,0,211607
193.3.53.5,malicious,62,5,0,211607
193.3.53.6,malicious,58,8,1,211607
193.3.53.7,malicious,63,3,0,211607
193.3.53.8,malicious,63,4,0,211607
193.3.53.9,malicious,61,5,0,211607
193.32.126.155,malicious,61,5,1,39351
193.34.212.110,malicious,56,12,1,201814
193.34.216.137,malicious,61,6,1,50856
193.35.18.162,malicious,63,4,0,202685
193.35.18.169,malicious,51,18,1,202685
193.35.18.183,malicious,58,10,1,202685
193.35.18.187,malicious,60,6,1,202685
193.35.18.206,malicious,56,10,1,202685
193.35.18.231,malicious,55,11,1,202685
193.35.18.249,malicious,54,13,1,202685
193.35.18.27,malicious,59,10,0,202685
193.35.18.33,malicious,54,17,1,202685
193.35.18.76,malicious,60,7,1,202685
193.37.212.102,malicious,0,0,0,44901
193.37.255.114,malicious,55,13,0,9009
193.37.69.196,malicious,64,2,2,208091
193.42.6.205,malicious,61,3,0,57236
193.56.253.154,malicious,0,0,0,9009
193.56.253.78,malicious,0,0,0,9009
193.57.40.49,malicious,53,13,1,267784
193.57.73.126,malicious,65,1,1,202460
193.84.2.18,malicious,63,4,0,57043
193.9.60.173,malicious,65,2,0,212872
194.110.219.251,malicious,60,6,0,42195
194.113.210.96,malicious,64,1,1,36007
194.124.216.107,malicious,62,2,2,3214
194.126.18.234,malicious,61,6,0,9051
194.140.250.86,malicious,62,3,1,41959
194.147.98.42,malicious,62,3,1,201106
194.163.144.131,malicious,63,3,0,51167
194.165.16.37,malicious,52,19,1,48721
194.165.16.73,malicious,51,17,2,48721
194.165.16.76,malicious,52,16,2,48721
194.165.16.78,malicious,51,18,1,48721
194.170.189.196,malicious,62,4,1,5384
194.182.24.190,malicious,57,8,2,42525
194.186.187.54,malicious,61,5,1,3216
194.187.176.1,malicious,65,1,1,208843
194.187.176.10,malicious,65,1,1,208843
194.187.176.100,malicious,64,3,1,208843
194.187.176.102,malicious,65,1,2,208843
194.187.176.107,malicious,65,1,1,208843
194.187.176.109,malicious,66,0,1,208843
194.187.176.111,malicious,64,1,1,208843
194.187.176.112,malicious,65,2,0,208843
194.187.176.115,malicious,65,0,1,208843
194.187.176.119,malicious,60,4,2,208843
194.187.176.120,malicious,62,2,1,208843
194.187.176.121,malicious,65,1,1,208843
194.187.176.122,malicious,64,2,2,208843
194.187.176.125,malicious,65,2,0,208843
194.187.176.128,malicious,65,2,0,208843
194.187.176.129,malicious,65,1,1,208843
194.187.176.131,malicious,65,1,1,208843
194.187.176.132,malicious,63,2,1,208843
194.187.176.133,malicious,66,0,1,208843
194.187.176.136,malicious,66,0,1,208843
194.187.176.137,malicious,65,1,1,208843
194.187.176.138,malicious,64,2,1,208843
194.187.176.139,malicious,65,1,1,208843
194.187.176.145,malicious,65,1,1,208843
194.187.176.151,malicious,65,2,0,208843
194.187.176.152,malicious,65,2,0,208843
194.187.176.153,malicious,65,1,1,208843
194.187.176.157,malicious,65,1,1,208843
194.187.176.158,malicious,64,2,0,208843
194.187.176.160,malicious,65,2,0,208843
194.187.176.163,malicious,64,3,0,208843
194.187.176.165,malicious,64,3,0,208843
194.187.176.167,malicious,64,1,1,208843
194.187.176.168,malicious,64,3,0,208843
194.187.176.172,malicious,65,1,1,208843
194.187.176.175,malicious,65,1,1,208843
194.187.176.176,malicious,65,1,1,208843
194.187.176.182,malicious,64,2,1,208843
194.187.176.186,malicious,64,2,0,208843
194.187.176.19,malicious,64,2,1,208843
194.187.176.193,malicious,65,1,1,208843
194.187.176.194,malicious,65,2,0,208843
194.187.176.196,malicious,64,2,1,208843
194.187.176.197,malicious,64,2,0,208843
194.187.176.2,malicious,64,3,0,208843
194.187.176.20,malicious,66,0,1,208843
194.187.176.200,malicious,61,4,1,208843
194.187.176.201,malicious,64,1,1,208843
194.187.176.207,malicious,64,3,0,208843
194.187.176.21,malicious,65,2,0,208843
194.187.176.212,malicious,65,1,1,208843
194.187.176.216,malicious,63,2,1,208843
194.187.176.218,malicious,66,0,1,208843
194.187.176.220,malicious,65,2,0,208843
194.187.176.221,malicious,64,1,1,208843
194.187.176.222,malicious,65,1,1,208843
194.187.176.224,malicious,65,1,1,208843
194.187.176.225,malicious,62,3,2,208843
194.187.176.228,malicious,65,1,1,208843
194.187.176.232,malicious,65,1,1,208843
194.187.176.234,malicious,65,1,1,208843
194.187.176.236,malicious,65,2,0,208843
194.187.176.237,malicious,65,1,1,208843
194.187.176.239,malicious,64,2,2,208843
194.187.176.241,malicious,63,1,1,208843
194.187.176.246,malicious,64,2,2,208843
194.187.176.248,malicious,64,2,1,208843
194.187.176.249,malicious,65,1,1,208843
194.187.176.254,malicious,64,3,0,208843
194.187.176.255,malicious,62,3,1,208843
194.187.176.32,malicious,65,1,1,208843
194.187.176.33,malicious,66,0,1,208843
194.187.176.35,malicious,63,3,2,208843
194.187.176.37,malicious,63,3,1,208843
194.187.176.41,malicious,65,1,2,208843
194.187.176.43,malicious,64,3,0,208843
194.187.176.47,malicious,65,1,1,208843
194.187.176.52,malicious,63,2,1,208843
194.187.176.55,malicious,64,2,2,208843
194.187.176.56,malicious,65,1,1,208843
194.187.176.57,malicious,65,1,1,208843
194.187.176.58,malicious,63,3,2,208843
194.187.176.6,malicious,63,3,1,208843
194.187.176.60,malicious,63,3,1,208843
194.187.176.63,malicious,64,2,2,208843
194.187.176.65,malicious,64,2,2,208843
194.187.176.66,malicious,64,3,0,208843
194.187.176.67,malicious,64,3,0,208843
194.187.176.68,malicious,61,5,1,208843
194.187.176.72,malicious,62,3,2,208843
194.187.176.74,malicious,65,2,0,208843
194.187.176.75,malicious,65,1,1,208843
194.187.176.77,malicious,63,3,0,208843
194.187.176.79,malicious,65,2,0,208843
194.187.176.8,malicious,65,2,0,208843
194.187.176.85,malicious,65,1,1,208843
194.187.176.87,malicious,65,1,1,208843
194.187.176.88,malicious,62,3,2,208843
194.187.176.89,malicious,63,2,1,208843
194.187.176.9,malicious,65,1,1,208843
194.187.176.93,malicious,66,0,1,208843
194.187.176.94,malicious,61,4,2,208843
194.187.177.100,malicious,65,1,1,208843
194.187.177.105,malicious,64,3,0,208843
194.187.177.109,malicious,63,3,1,208843
194.187.177.11,malicious,66,0,1,208843
194.187.177.110,malicious,63,1,1,208843
194.187.177.111,malicious,65,1,1,208843
194.187.177.113,malicious,65,1,1,208843
194.187.177.121,malicious,63,4,0,208843
194.187.177.124,malicious,65,2,0,208843
194.187.177.126,malicious,65,1,1,208843
194.187.177.131,malicious,65,1,1,208843
194.187.177.134,malicious,64,1,1,208843
194.187.177.135,malicious,65,2,0,208843
194.187.177.136,malicious,65,1,1,208843
194.187.177.138,malicious,65,1,1,208843
194.187.177.139,malicious,65,1,1,208843
194.187.177.141,malicious,64,2,1,208843
194.187.177.145,malicious,63,3,1,208843
194.187.177.147,malicious,65,2,0,208843
194.187.177.15,malicious,64,3,1,208843
194.187.177.156,malicious,63,2,1,208843
194.187.177.16,malicious,66,1,0,208843
194.187.177.164,malicious,66,1,0,208843
194.187.177.167,malicious,63,2,2,208843
194.187.177.169,malicious,64,2,1,208843
194.187.177.172,malicious,62,3,2,208843
194.187.177.173,malicious,65,2,0,208843
194.187.177.174,malicious,66,1,0,208843
194.187.177.175,malicious,64,2,0,208843
194.187.177.176,malicious,65,2,0,208843
194.187.177.178,malicious,63,3,1,208843
194.187.177.179,malicious,62,3,1,208843
194.187.177.180,malicious,64,1,1,208843
194.187.177.182,malicious,62,3,1,208843
194.187.177.183,malicious,66,1,0,208843
194.187.177.188,malicious,63,3,1,208843
194.187.177.190,malicious,66,1,0,208843
194.187.177.191,malicious,61,4,1,208843
194.187.177.193,malicious,64,2,2,208843
194.187.177.196,malicious,64,3,0,208843
194.187.177.197,malicious,65,2,0,208843
194.187.177.198,malicious,64,3,0,208843
194.187.177.2,malicious,65,1,1,208843
194.187.177.20,malicious,65,1,1,208843
194.187.177.202,malicious,65,1,1,208843
194.187.177.205,malicious,64,2,1,208843
194.187.177.208,malicious,63,3,0,208843
194.187.177.21,malicious,64,3,0,208843
194.187.177.214,malicious,65,2,0,208843
194.187.177.217,malicious,64,1,1,208843
194.187.177.219,malicious,65,1,1,208843
194.187.177.225,malicious,63,4,0,208843
194.187.177.229,malicious,65,1,1,208843
194.187.177.231,malicious,65,2,0,208843
194.187.177.236,malicious,63,2,1,208843
194.187.177.237,malicious,65,2,0,208843
194.187.177.243,malicious,66,0,1,208843
194.187.177.247,malicious,64,3,0,208843
194.187.177.248,malicious,65,2,0,208843
194.187.177.25,malicious,65,1,1,208843
194.187.177.26,malicious,64,3,0,208843
194.187.177.27,malicious,64,2,0,208843
194.187.177.28,malicious,62,3,2,208843
194.187.177.29,malicious,65,1,1,208843
194.187.177.3,malicious,63,3,1,208843
194.187.177.30,malicious,61,4,0,208843
194.187.177.31,malicious,65,2,0,208843
194.187.177.41,malicious,64,3,0,208843
194.187.177.46,malicious,65,1,1,208843
194.187.177.54,malicious,64,2,0,208843
194.187.177.55,malicious,65,1,1,208843
194.187.177.56,malicious,62,3,1,208843
194.187.177.57,malicious,62,3,1,208843
194.187.177.61,malicious,65,1,1,208843
194.187.177.64,malicious,63,3,1,208843
194.187.177.7,malicious,63,2,1,208843
194.187.177.71,malicious,64,2,0,208843
194.187.177.79,malicious,60,5,0,208843
194.187.177.81,malicious,64,2,0,208843
194.187.177.85,malicious,63,3,1,208843
194.187.177.91,malicious,65,1,1,208843
194.187.177.93,malicious,62,3,2,208843
194.187.177.94,malicious,64,2,2,208843
194.187.177.95,malicious,65,2,0,208843
194.187.177.97,malicious,64,1,1,208843
194.187.177.98,malicious,64,2,0,208843
194.187.178.0,malicious,62,3,2,208843
194.187.178.1,malicious,63,3,0,208843
194.187.178.100,malicious,64,2,2,208843
194.187.178.105,malicious,63,4,0,208843
194.187.178.107,malicious,65,0,1,208843
194.187.178.108,malicious,65,1,1,208843
194.187.178.109,malicious,64,2,1,208843
194.187.178.11,malicious,63,3,1,208843
194.187.178.110,malicious,64,0,1,208843
194.187.178.111,malicious,66,0,1,208843
194.187.178.116,malicious,66,0,1,208843
194.187.178.118,malicious,60,4,1,208843
194.187.178.119,malicious,64,2,0,208843
194.187.178.120,malicious,59,6,2,208843
194.187.178.122,malicious,65,1,1,208843
194.187.178.124,malicious,65,2,0,208843
194.187.178.125,malicious,63,3,0,208843
194.187.178.126,malicious,61,4,2,208843
194.187.178.128,malicious,65,1,1,208843
194.187.178.129,malicious,65,2,0,208843
194.187.178.132,malicious,64,2,1,208843
194.187.178.137,malicious,64,1,1,208843
194.187.178.139,malicious,63,3,1,208843
194.187.178.143,malicious,65,1,1,208843
194.187.178.145,malicious,65,1,1,208843
194.187.178.146,malicious,65,2,2,208843
194.187.178.15,malicious,66,1,0,208843
194.187.178.152,malicious,64,2,2,208843
194.187.178.156,malicious,66,0,1,208843
194.187.178.162,malicious,65,2,0,208843
194.187.178.163,malicious,65,2,0,208843
