ip,classification,Harmless,Malicious,Suspicious
109.230.81.74,malicious,60,7,1
109.237.26.92,malicious,61,5,1
109.238.227.142,malicious,64,1,0
109.248.140.205,malicious,63,2,0
109.248.6.78,malicious,61,6,0
109.67.57.14,malicious,60,5,2
109.74.202.145,malicious,61,5,0
109.74.206.41,malicious,63,4,1
109.87.204.160,malicious,0,0,0
109.92.246.62,malicious,57,8,1
110.137.103.213,malicious,0,0,0
110.138.150.214,malicious,0,0,0
110.152.82.174,malicious,0,0,0
110.16.151.178,malicious,0,0,0
110.167.127.216,malicious,59,6,2
110.17.136.251,malicious,0,0,0
110.177.102.36,malicious,62,4,1
110.178.46.93,malicious,59,11,1
110.18.176.148,malicious,64,1,0
110.181.111.250,malicious,0,0,0
110.182.224.144,malicious,0,0,0
110.182.225.72,malicious,63,2,0
110.182.245.133,malicious,58,7,0
110.182.249.140,malicious,57,13,1
110.182.97.134,malicious,61,4,0
110.183.21.230,malicious,61,4,0
110.183.30.252,malicious,0,0,0
110.19.60.104,malicious,0,0,0
110.228.94.51,malicious,64,1,0
110.231.2.241,malicious,63,2,0
110.232.87.118,malicious,62,2,1
110.235.103.127,malicious,62,1,0
110.235.247.58,malicious,62,4,0
110.235.9.237,malicious,60,4,1
110.239.65.57,malicious,0,0,0
110.249.135.114,malicious,0,0,0
110.249.135.115,malicious,0,0,0
110.249.135.116,malicious,62,6,1
110.249.135.117,malicious,61,6,0
110.249.183.69,malicious,60,5,2
110.252.211.185,malicious,0,0,0
110.255.221.18,malicious,65,2,0
110.39.173.150,malicious,63,4,1
110.39.55.202,malicious,60,8,1
110.40.154.233,malicious,61,4,0
110.40.156.29,malicious,60,5,0
110.40.158.109,malicious,56,10,1
110.40.183.203,malicious,0,0,0
110.40.224.160,malicious,58,8,0
110.4.252.249,malicious,58,7,1
110.41.145.178,malicious,0,0,0
110.41.171.134,malicious,62,3,1
110.42.252.106,malicious,63,2,0
110.44.240.198,malicious,63,1,1
110.46.12.13,malicious,60,5,1
110.46.13.136,malicious,64,1,0
110.46.13.141,malicious,64,1,0
110.46.206.69,malicious,61,4,2
110.46.206.71,malicious,62,2,1
110.46.206.74,malicious,63,1,1
110.46.243.5,malicious,58,7,2
110.5.7.9,malicious,64,1,1
110.51.133.208,malicious,63,1,0
110.6.132.71,malicious,0,0,0
110.7.52.148,malicious,55,14,1
110.78.151.188,malicious,0,0,0
110.87.105.9,malicious,0,0,0
111.0.127.29,malicious,60,5,0
111.122.175.73,malicious,64,0,1
111.14.178.102,malicious,62,3,0
111.15.165.172,malicious,57,9,1
111.15.232.9,malicious,64,1,1
111.160.116.170,malicious,61,8,1
111.164.178.95,malicious,0,0,0
111.173.104.104,malicious,64,2,1
111.173.104.220,malicious,0,0,0
111.173.105.59,malicious,64,1,0
111.173.80.130,malicious,64,1,0
111.173.80.217,malicious,64,2,2
111.173.83.161,malicious,58,9,1
111.179.161.240,malicious,0,0,0
111.180.193.150,malicious,0,0,0
111.198.222.34,malicious,64,2,0
111.198.38.168,malicious,60,4,1
111.20.101.112,malicious,63,2,0
111.20.101.125,malicious,61,3,1
111.20.101.27,malicious,63,2,0
111.20.101.47,malicious,63,2,1
111.202.223.198,malicious,63,2,0
111.202.223.200,malicious,60,5,0
111.202.223.202,malicious,60,5,0
111.202.223.203,malicious,63,2,1
111.202.223.205,malicious,59,5,2
111.206.189.33,malicious,61,6,1
111.21.60.2,malicious,63,2,0
111.21.60.3,malicious,63,1,2
111.22.48.226,malicious,60,4,2
111.225.216.67,malicious,61,3,2
111.227.76.100,malicious,0,0,0
111.229.10.254,malicious,61,4,2
111.229.117.70,malicious,65,1,0
111.229.132.25,malicious,0,0,0
111.229.132.53,malicious,62,2,0
111.229.184.43,malicious,63,1,0
111.229.184.59,malicious,0,0,0
111.229.23.20,malicious,62,3,1
111.229.79.37,malicious,63,2,0
111.230.107.112,malicious,59,8,1
111.230.14.38,malicious,63,1,0
111.230.239.117,malicious,0,0,0
111.230.61.203,malicious,0,0,0
111.23.28.75,malicious,63,2,0
111.249.0.175,malicious,0,0,0
111.252.241.200,malicious,62,1,0
111.26.94.226,malicious,59,9,1
111.30.98.26,malicious,59,5,0
111.33.112.162,malicious,62,3,0
111.40.55.168,malicious,0,0,0
111.4.58.108,malicious,58,7,1
111.43.19.99,malicious,61,5,2
111.44.158.197,malicious,60,8,1
111.53.58.173,malicious,63,4,0
111.59.112.125,malicious,0,0,0
111.59.196.59,malicious,63,2,2
111.63.22.72,malicious,60,6,1
111.67.201.245,malicious,0,0,0
111.67.206.222,malicious,59,0,0
111.75.167.119,malicious,60,6,0
111.8.142.74,malicious,64,1,1
111.89.6.51,malicious,62,5,1
111.9.100.224,malicious,62,3,1
111.9.22.120,malicious,0,0,0
111.91.178.170,malicious,61,4,0
111.93.56.206,malicious,55,13,1
111.96.2.14,malicious,62,3,1
112.101.75.36,malicious,62,3,0
112.109.248.7,malicious,58,6,2
112.109.92.70,malicious,62,3,1
112.11.200.158,malicious,61,6,1
112.11.222.209,malicious,59,9,0
112.116.69.222,malicious,0,0,0
112.117.211.75,malicious,63,1,0
112.118.49.45,malicious,63,2,0
112.120.164.95,malicious,63,2,2
112.12.162.146,malicious,0,0,0
112.12.86.74,malicious,61,3,1
112.124.10.47,malicious,64,1,0
112.124.28.49,malicious,61,4,2
112.124.33.248,malicious,0,0,0
112.124.66.173,malicious,64,1,0
112.134.201.111,malicious,0,0,0
112.140.147.24,malicious,0,0,0
112.140.30.164,malicious,61,4,1
112.146.71.163,malicious,63,2,0
112.15.135.50,malicious,60,4,1
112.15.65.41,malicious,59,5,2
112.153.85.64,malicious,55,10,2
112.16.185.112,malicious,60,6,1
112.161.213.170,malicious,62,3,1
112.161.79.63,malicious,60,4,1
112.162.161.163,malicious,51,16,0
112.163.214.174,malicious,61,5,1
112.164.3.229,malicious,53,13,0
112.166.10.205,malicious,54,14,0
112.166.34.219,malicious,61,6,1
112.168.27.14,malicious,52,14,0
112.169.151.146,malicious,52,15,0
112.169.43.49,malicious,62,2,1
112.17.44.124,malicious,59,6,1
112.173.125.118,malicious,52,15,1
112.173.174.97,malicious,53,15,0
112.18.26.11,malicious,64,2,0
112.184.144.231,malicious,59,7,1
112.185.10.38,malicious,53,13,2
112.186.198.235,malicious,57,11,2
112.187.40.175,malicious,53,14,1
112.192.20.25,malicious,59,6,1
112.198.238.11,malicious,62,3,0
112.199.99.242,malicious,63,2,0
112.2.5.121,malicious,60,6,0
112.213.121.208,malicious,59,5,1
112.213.87.154,malicious,61,5,0
112.217.193.123,malicious,62,3,0
112.218.105.203,malicious,64,1,0
112.219.109.156,malicious,55,10,1
112.221.226.108,malicious,61,6,1
112.223.87.162,malicious,56,9,1
112.224.142.133,malicious,0,0,0
112.224.144.108,malicious,63,1,1
112.224.144.181,malicious,0,0,0
112.224.144.3,malicious,0,0,0
112.226.34.7,malicious,63,3,1
112.237.167.194,malicious,56,14,1
112.245.49.144,malicious,64,1,1
112.248.125.241,malicious,60,9,0
112.248.176.137,malicious,0,0,0
112.26.45.227,malicious,57,9,2
112.26.45.228,malicious,60,5,3
112.27.121.90,malicious,62,5,0
112.27.12.30,malicious,63,2,0
112.27.170.32,malicious,62,3,2
112.28.24.137,malicious,60,5,1
112.29.234.179,malicious,60,6,1
112.29.93.179,malicious,60,5,1
112.4.71.246,malicious,56,13,1
112.44.126.181,malicious,63,2,2
112.44.222.90,malicious,0,0,0
112.46.64.210,malicious,63,3,0
112.46.68.195,malicious,64,2,0
112.46.68.203,malicious,65,1,0
112.48.19.47,malicious,64,1,1
112.50.216.29,malicious,64,2,1
112.5.1.113,malicious,64,1,0
112.53.80.197,malicious,63,2,0
112.6.212.233,malicious,56,11,0
112.6.229.36,malicious,60,5,2
112.6.24.66,malicious,58,5,2
112.64.40.241,malicious,0,0,0
112.65.255.66,malicious,62,5,0
112.66.151.82,malicious,0,0,0
112.66.152.28,malicious,0,0,0
112.66.235.137,malicious,0,0,0
112.66.236.175,malicious,0,0,0
112.66.238.7,malicious,0,0,0
112.73.93.37,malicious,66,0,0
112.74.109.165,malicious,60,4,1
112.74.113.120,malicious,61,6,2
112.74.115.55,malicious,58,6,2
112.74.34.150,malicious,63,3,1
112.74.39.28,malicious,61,4,2
112.74.43.235,malicious,61,6,0
112.74.54.192,malicious,60,5,1
112.74.97.21,malicious,58,6,2
112.78.134.133,malicious,62,2,0
112.78.184.36,malicious,59,6,1
112.78.47.185,malicious,0,0,0
112.91.74.12,malicious,63,2,1
112.92.71.81,malicious,0,0,0
112.94.97.111,malicious,61,2,0
113.0.157.154,malicious,59,6,0
113.0.67.250,malicious,60,9,0
113.100.254.171,malicious,62,1,1
113.100.98.142,malicious,0,0,0
113.100.98.159,malicious,0,0,0
113.1.205.248,malicious,0,0,0
113.101.114.16,malicious,64,1,1
113.102.160.66,malicious,0,0,0
113.104.238.212,malicious,0,0,0
113.105.113.69,malicious,60,5,2
113.105.127.138,malicious,64,2,0
113.105.90.148,malicious,59,8,0
113.106.0.115,malicious,63,2,0
113.106.88.74,malicious,60,4,2
113.107.154.236,malicious,60,5,1
113.110.172.28,malicious,0,0,0
113.110.230.69,malicious,64,1,0
113.11.129.218,malicious,57,7,1
113.111.2.208,malicious,0,0,0
113.111.246.155,malicious,0,0,0
113.111.34.246,malicious,55,0,0
113.116.118.39,malicious,0,0,0
113.116.33.92,malicious,63,1,0
113.116.40.85,malicious,0,0,0
113.116.41.104,malicious,59,0,0
113.117.105.209,malicious,0,0,0
113.118.134.83,malicious,0,0,0
113.118.92.123,malicious,63,1,0
113.119.175.90,malicious,0,0,0
113.120.129.219,malicious,62,4,2
113.125.121.208,malicious,63,3,1
113.125.181.81,malicious,57,8,2
113.125.53.167,malicious,59,5,1
113.128.195.233,malicious,63,2,0
113.130.209.152,malicious,64,1,0
113.130.212.3,malicious,61,3,2
113.130.247.71,malicious,63,2,1
113.13.161.31,malicious,0,0,0
113.131.118.5,malicious,61,4,2
113.131.125.143,malicious,61,5,1
113.131.156.157,malicious,61,3,1
113.131.156.188,malicious,61,4,2
113.131.183.21,malicious,61,4,1
113.131.183.4,malicious,63,2,0
113.131.200.22,malicious,60,5,1
113.131.200.28,malicious,62,3,0
113.131.200.35,malicious,63,2,1
113.131.201.13,malicious,62,3,2
113.131.201.15,malicious,61,4,2
113.131.201.9,malicious,62,2,1
113.133.176.52,malicious,59,6,1
113.135.192.25,malicious,57,8,2
113.140.10.107,malicious,60,5,2
113.14.6.8,malicious,64,1,0
113.141.89.103,malicious,61,4,1
113.142.54.103,malicious,62,4,0
113.148.3.57,malicious,60,3,2
113.15.113.39,malicious,0,0,0
113.15.115.51,malicious,63,1,0
113.160.112.4,malicious,0,0,0
113.160.1.70,malicious,60,4,2
113.161.25.125,malicious,56,12,1
113.161.44.87,malicious,61,4,2
113.161.50.14,malicious,66,0,0
113.164.139.132,malicious,62,3,1
113.164.176.150,malicious,61,5,0
113.164.234.202,malicious,59,6,0
113.166.92.5,malicious,62,5,0
113.168.122.246,malicious,0,0,0
113.169.52.32,malicious,64,1,0
113.173.197.67,malicious,62,2,0
113.175.158.65,malicious,63,2,0
113.175.242.229,malicious,0,0,0
113.176.123.43,malicious,58,5,2
113.176.229.97,malicious,0,0,0
113.176.97.252,malicious,61,6,1
113.179.57.139,malicious,0,0,0
113.181.107.228,malicious,62,3,0
113.182.121.4,malicious,64,1,0
113.183.80.25,malicious,63,3,0
113.191.180.35,malicious,0,0,0
113.191.73.192,malicious,63,4,1
113.193.208.186,malicious,64,2,1
113.194.178.16,malicious,59,5,1
113.197.108.3,malicious,63,2,0
113.200.137.115,malicious,59,6,0
113.200.137.118,malicious,64,2,0
113.200.137.19,malicious,61,3,0
113.200.137.21,malicious,60,5,1
113.200.137.4,malicious,60,6,0
113.200.137.41,malicious,62,2,1
113.200.137.44,malicious,64,1,1
113.200.137.47,malicious,58,7,1
113.200.137.71,malicious,63,2,0
113.200.137.73,malicious,61,3,1
113.200.137.77,malicious,63,3,0
113.200.137.78,malicious,63,2,1
113.200.137.91,malicious,64,1,1
113.200.137.97,malicious,62,4,1
113.200.202.132,malicious,62,6,1
113.200.221.152,malicious,63,1,0
113.200.98.17,malicious,58,8,0
113.204.34.182,malicious,61,4,1
113.221.72.91,malicious,64,1,0
113.224.24.227,malicious,0,0,0
113.23.96.220,malicious,0,0,0
113.231.217.171,malicious,0,0,0
113.232.214.9,malicious,0,0,0
113.237.117.76,malicious,0,0,0
113.240.227.123,malicious,61,5,1
113.24.165.62,malicious,64,4,0
113.24.166.199,malicious,63,2,0
113.24.66.57,malicious,62,3,1
113.249.172.179,malicious,0,0,0
113.250.163.229,malicious,61,3,2
113.26.230.175,malicious,65,2,1
113.26.230.41,malicious,62,4,1
113.26.86.72,malicious,63,3,0
113.27.11.50,malicious,61,6,1
113.30.150.23,malicious,55,14,0
113.30.188.106,malicious,62,4,0
113.30.188.58,malicious,62,4,0
113.31.162.174,malicious,56,11,0
113.4.89.20,malicious,0,0,0
113.4.93.133,malicious,0,0,0
113.5.152.237,malicious,0,0,0
113.57.92.204,malicious,59,10,1
113.61.242.221,malicious,59,6,1
113.62.119.50,malicious,59,6,2
113.62.160.110,malicious,56,9,0
113.64.63.190,malicious,0,0,0
113.66.12.204,malicious,0,0,0
113.66.15.22,malicious,64,1,0
113.74.181.4,malicious,62,1,0
113.90.83.114,malicious,0,0,0
113.9.2.70,malicious,64,1,0
113.98.98.66,malicious,61,4,2
114.103.186.248,malicious,64,1,0
114.104.188.187,malicious,62,5,1
114.112.43.83,malicious,58,8,0
114.113.234.44,malicious,58,11,1
114.113.237.171,malicious,63,3,1
114.115.216.77,malicious,0,0,0
114.119.32.82,malicious,62,5,0
114.132.121.190,malicious,64,3,1
114.132.187.20,malicious,61,6,0
114.132.56.129,malicious,62,4,1
114.134.188.252,malicious,65,1,0
114.134.20.74,malicious,62,5,0
114.146.206.243,malicious,64,1,0
114.167.129.33,malicious,63,4,1
114.199.250.106,malicious,62,2,2
114.205.218.86,malicious,63,4,1
114.217.51.183,malicious,59,6,1
114.218.245.74,malicious,64,1,0
114.219.241.37,malicious,0,0,0
114.220.44.164,malicious,0,0,0
114.220.85.105,malicious,0,0,0
114.221.201.10,malicious,0,0,0
114.224.194.141,malicious,63,1,0
114.226.60.144,malicious,63,1,0
114.227.61.201,malicious,0,0,0
114.228.101.64,malicious,0,0,0
114.228.73.170,malicious,63,4,1
114.228.99.164,malicious,0,0,0
114.239.74.95,malicious,63,3,1
114.239.79.235,malicious,62,2,0
114.246.8.124,malicious,63,1,0
114.246.9.18,malicious,59,6,2
114.251.188.229,malicious,62,3,2
114.251.251.92,malicious,64,2,0
114.26.21.187,malicious,0,0,0
114.26.44.109,malicious,0,0,0
114.29.40.62,malicious,63,2,1
114.32.230.136,malicious,60,4,0
114.32.232.213,malicious,0,0,0
114.33.11.235,malicious,60,5,0
114.33.132.26,malicious,65,1,1
114.33.175.52,malicious,59,10,0
114.34.141.25,malicious,0,0,0
114.34.145.40,malicious,56,12,1
114.34.157.19,malicious,62,5,0
114.34.33.75,malicious,0,0,0
114.34.8.79,malicious,62,3,2
114.35.52.89,malicious,59,6,1
114.35.88.158,malicious,57,11,1
114.41.90.184,malicious,0,0,0
114.41.97.225,malicious,59,6,0
114.45.63.10,malicious,0,0,0
114.45.8.170,malicious,0,0,0
114.55.165.8,malicious,61,4,2
114.55.178.51,malicious,66,0,0
114.55.237.250,malicious,60,4,2
114.55.247.109,malicious,61,4,2
114.55.7.36,malicious,61,5,0
114.55.93.36,malicious,60,3,3
114.67.251.110,malicious,64,1,1
114.67.95.0,malicious,62,3,1
114.7.145.2,malicious,64,1,1
114.7.213.253,malicious,56,11,0
114.76.207.247,malicious,63,2,0
114.80.222.226,malicious,61,3,2
114.84.59.86,malicious,63,1,0
115.124.86.212,malicious,60,4,1
115.124.94.188,malicious,62,2,0
115.127.200.6,malicious,59,6,1
115.134.17.101,malicious,63,3,0
115.146.123.214,malicious,65,3,2
115.159.202.29,malicious,64,3,1
115.159.211.33,malicious,60,6,1
115.159.79.124,malicious,47,0,0
115.159.91.36,malicious,63,4,1
115.159.92.212,malicious,61,4,1
115.160.131.194,malicious,62,2,0
115.186.188.139,malicious,0,0,0
115.192.7.173,malicious,0,0,0
115.192.7.73,malicious,0,0,0
115.195.176.100,malicious,0,0,0
115.196.132.55,malicious,0,0,0
115.199.252.164,malicious,0,0,0
115.210.146.10,malicious,0,0,0
115.221.104.93,malicious,0,0,0
115.221.234.169,malicious,0,0,0
115.221.235.26,malicious,63,1,0
115.226.132.119,malicious,0,0,0
115.231.255.174,malicious,63,4,1
115.236.61.163,malicious,60,5,2
115.244.185.118,malicious,0,0,0
115.246.244.139,malicious,63,2,1
115.41.59.43,malicious,62,4,1
115.50.248.11,malicious,60,5,0
115.55.153.209,malicious,0,0,0
115.84.76.9,malicious,61,6,1
115.86.237.245,malicious,61,3,2
115.94.26.70,malicious,61,3,2
115.96.27.126,malicious,60,4,2
115.97.255.48,malicious,55,10,1
116.10.133.8,malicious,0,0,0
116.10.18.26,malicious,0,0,0
116.107.176.22,malicious,63,1,0
116.112.111.169,malicious,63,1,0
116.112.44.234,malicious,63,1,0
116.113.134.241,malicious,0,0,0
116.113.169.152,malicious,0,0,0
116.114.187.2,malicious,0,0,0
116.116.185.191,malicious,0,0,0
116.116.188.87,malicious,63,2,0
116.12.226.222,malicious,59,5,2
116.124.87.223,malicious,61,4,1
116.136.233.223,malicious,62,2,0
116.138.157.40,malicious,0,0,0
116.14.128.155,malicious,0,0,0
116.142.69.42,malicious,60,5,2
116.142.76.129,malicious,63,2,2
116.15.140.30,malicious,62,3,0
116.153.1.110,malicious,59,8,0
116.162.80.230,malicious,56,11,1
116.169.60.38,malicious,0,0,0
116.171.219.103,malicious,63,4,0
116.19.125.199,malicious,0,0,0
116.196.104.170,malicious,60,4,4
116.196.109.74,malicious,0,0,0
116.197.133.25,malicious,60,4,1
116.198.45.66,malicious,62,3,2
116.198.47.110,malicious,64,1,0
116.204.119.69,malicious,0,0,0
116.206.231.30,malicious,61,5,2
116.206.239.114,malicious,59,5,2
116.207.75.152,malicious,0,0,0
116.228.233.93,malicious,64,1,1
116.228.74.226,malicious,61,4,2
116.228.84.22,malicious,59,7,0
116.234.224.199,malicious,60,4,1
116.236.232.169,malicious,57,8,0
116.237.171.166,malicious,0,0,0
116.24.64.4,malicious,63,1,0
116.248.172.177,malicious,59,0,0
116.248.172.57,malicious,0,0,0
116.248.88.225,malicious,59,4,2
116.253.215.62,malicious,60,4,1
116.30.158.152,malicious,0,0,0
116.30.229.248,malicious,63,1,0
116.31.233.36,malicious,62,4,0
116.48.12.163,malicious,0,0,0
116.48.14.62,malicious,0,0,0
116.5.85.223,malicious,0,0,0
116.55.229.234,malicious,59,6,0
116.55.243.103,malicious,59,5,2
116.55.243.36,malicious,61,4,2
116.58.254.36,malicious,0,0,0
116.6.216.50,malicious,61,3,1
116.62.115.156,malicious,61,6,0
116.62.134.89,malicious,62,3,0
116.62.150.129,malicious,56,9,2
116.62.161.126,malicious,57,7,1
116.62.231.151,malicious,61,6,0
116.62.33.153,malicious,63,2,0
116.62.35.229,malicious,0,0,0
116.62.60.22,malicious,65,1,0
116.62.79.137,malicious,59,5,3
116.63.171.17,malicious,0,0,0
116.70.236.181,malicious,62,4,1
116.88.141.151,malicious,63,4,1
116.88.176.49,malicious,66,0,0
116.88.31.75,malicious,63,1,0
116.90.225.54,malicious,63,4,1
117.1.121.91,malicious,0,0,0
117.102.109.34,malicious,60,4,1
117.102.211.7,malicious,63,1,0
117.103.168.46,malicious,0,0,0
117.107.140.90,malicious,60,6,1
117.107.159.130,malicious,61,5,1
117.107.165.6,malicious,63,4,2
117.118.0.70,malicious,61,5,1
117.132.12.6,malicious,61,3,2
117.133.21.114,malicious,61,4,1
117.139.78.112,malicious,57,11,0
117.139.78.253,malicious,58,9,0
117.143.63.222,malicious,58,9,2
117.145.22.214,malicious,59,5,2
117.156.94.111,malicious,59,5,1
117.157.119.70,malicious,54,12,1
117.158.134.229,malicious,53,13,2
117.158.62.67,malicious,61,3,3
117.158.62.81,malicious,62,3,3
117.172.221.178,malicious,60,4,1
117.175.160.70,malicious,61,6,0
117.176.241.48,malicious,0,0,0
117.18.15.88,malicious,59,9,2
117.187.168.20,malicious,62,3,1
117.189.15.244,malicious,64,1,0
117.192.165.145,malicious,64,1,0
117.201.32.164,malicious,0,0,0
117.201.36.73,malicious,0,0,0
117.203.225.212,malicious,0,0,0
117.204.8.209,malicious,0,0,0
117.216.143.34,malicious,62,3,2
117.222.44.108,malicious,0,0,0
117.223.1.21,malicious,0,0,0
117.23.164.155,malicious,60,4,1
117.23.5.151,malicious,57,8,2
117.236.109.243,malicious,62,2,0
117.239.205.222,malicious,60,7,0
117.239.210.100,malicious,62,3,2
117.239.225.245,malicious,60,4,2
117.240.15.66,malicious,62,3,0
117.242.164.70,malicious,0,0,0
117.242.176.230,malicious,61,6,1
117.242.213.164,malicious,0,0,0
117.244.252.179,malicious,63,1,1
117.252.102.132,malicious,0,0,0
117.252.99.84,malicious,0,0,0
117.255.13.232,malicious,0,0,0
117.255.52.213,malicious,64,0,0
117.26.208.41,malicious,59,6,0
117.30.116.52,malicious,0,0,0
117.30.232.20,malicious,63,2,1
117.33.162.243,malicious,62,2,0
117.33.181.213,malicious,60,5,1
117.33.249.72,malicious,59,6,1
117.35.25.154,malicious,60,4,2
117.41.165.40,malicious,59,6,0
117.50.142.171,malicious,63,2,0
117.50.159.225,malicious,57,9,1
117.50.163.115,malicious,61,4,3
117.50.178.61,malicious,59,6,2
117.53.154.229,malicious,60,5,0
117.62.118.109,malicious,60,9,1
117.62.207.10,malicious,60,4,2
117.62.58.42,malicious,60,8,1
117.62.59.52,malicious,60,6,1
117.63.113.118,malicious,0,0,0
117.63.148.147,malicious,0,0,0
117.63.154.189,malicious,0,0,0
117.63.201.47,malicious,0,0,0
117.63.38.161,malicious,0,0,0
117.63.63.100,malicious,63,1,0
117.63.86.67,malicious,0,0,0
117.66.243.77,malicious,61,7,0
117.66.249.147,malicious,0,0,0
117.66.249.35,malicious,0,0,0
117.68.119.132,malicious,0,0,0
117.70.63.208,malicious,59,6,1
117.72.11.117,malicious,62,4,1
117.72.14.101,malicious,63,1,1
117.72.14.24,malicious,62,2,0
117.72.15.251,malicious,63,1,1
117.78.27.133,malicious,0,0,0
117.78.9.50,malicious,66,0,0
117.80.252.150,malicious,61,4,2
117.81.46.80,malicious,62,3,0
117.83.80.254,malicious,64,1,0
117.84.244.201,malicious,0,0,0
117.89.246.82,malicious,64,1,0
117.9.3.35,malicious,0,0,0
117.91.221.234,malicious,63,2,1
117.95.129.81,malicious,0,0,0
117.95.242.248,malicious,62,7,0
117.95.67.33,malicious,64,1,0
118.107.210.142,malicious,0,0,0
118.112.240.181,malicious,0,0,0
118.113.15.27,malicious,60,5,2
118.114.169.195,malicious,0,0,0
118.116.15.208,malicious,63,1,0
118.119.254.75,malicious,60,6,0
118.121.187.190,malicious,62,2,1
